id,hi,en
ws186,"mUgksaus fo'ofo|ky; ds lkFk ?kfu""B laca/k fodflr fd;kA",He developed a close association with the university.
ws187,dksbZ Hkh vk'kkvksa vkSj ewY;ksa dh mifLFkfr dk vuqeku yxk ldrk gSA,Anyone can assume the appearance of hopes and values.
ws188,ge bl /kkj.kk ij dke dj jgs gSa fd ge lQy gksaxsA,we're working on the assumption that we will be succeed.
ws189,"eSa vkidks vk'oLr djus ds fy, vkSj D;k dg ldrk gwa\",what else can I say to assure you?
ws190,og viuh dkj iwjh j¶rkj ls pyk jgk Fkk,He was driving his car at full speed
ws191,ge mlds vikVZesaV ds /kwy Hkjs okrkoj.k esa lkal ugha ys ldrs FksA,we couldn't breathe in the dusty atmosphere of his apartment.
ws192,"eSa tYnh esa Fkk vkSj eSa ,d egRoiw.kZ nLrkost layXu djuk Hkwy x;kA",I was in a hurry and I forgot to attach an important document.
ws193,fnlacj esa] tkikfu;ksa us iyZ gkcZj ij geyk fd;kA,"In December, the Japanese attacked Pearl Harbor."
ws194,"vkidks ,d ç;kl vkSj djuk pkfg,A",You should make one attempt more.
ws195,"lHkh dks bl dk;ZØe esa 'kkfey gksus ds fy, vkeaf=r fd;k x;k gSA",Everyone is invited to attend the event.
ws196,O;olk; dks mlds /;ku dh vko';drk FkhA,The business needed her attention.
ws197,mUgksaus lsfeukj ds ckn viuk joS;k cny fn;kA,He changed his attitude after seminar.
ws198,"eSa /;ku vkdf""kZr ugha djuk pkgrk FkkA",I did not want to attract attention.
ws199,"mudk lcls vkd""kZd O;fäRo Fkk] vkSj 1960 ds n'kd esa ,d foeku nq?kZVuk esa mudh e`R;q ,d =klnh FkhA","He had a most attractive personality, and his death in an air crash in the 1960s was a tragedy."
ws200,"blh rjg ds fo'ys""k.k vU; fo'ks""krkvksa ds fy, fd, x, FksA",Similar analyses were conducted for other attributes .
ws201,"dk;ZØe us yxHkx chl fefy;u n'kZdksa dks vkdf""kZr fd;kA",The programme attracted an audience of almost twenty million.
ws202,og lkr iqLrdksa vkSj lkS ls vf/kd ys[kksa vkSj v/;k;ksa ds ys[kd gSaA,He is the author of seven books and more than a hundred articles and chapters.
ws203,"vkids ikl ,slk djus dk dksbZ vf/kdkj ugha gSA",you have no authority to do that.
ws204,iqLrd iqfLrdkvksa esa miyC/k gSA,The book is available in bookshops.
ws205,ykHk dh ;g vkSlr nj] cnys esa] mRiknu dh dherksa dks fu;af=r djrh gSA,"This average rate of profit, in turn, regulates the prices of production."
ws206,lwjt ds vR;f/kd laidZ ls cpsaA,avoid excessive exposure to the sun.
ws207,"og mUgsa 'kh""kZ iqjLdkj nsus ds fy, dkQh [kq'k fn[k jgk gSA",He looks quite happy to award them the top prize.
ws208,eq>s bldh iwjh tkudkjh gSA,I'm acutely aware of it.
ws209,tksf[keksa ds ckjs esa tkx:drk dh deh gSA,There is a lack of awareness of the risks.
ws210,os ;gka ls chl fdyksehVj nwj jgrs FksA,They lived twenty kilometres away from here.
ws211,"ge eq[; lM+d ls ,d Hk;kud yack jkLrk r; dj jgs gSaA",We are going a terrible long way from the main road.
ws212,"mldh iRuh dk vHkh ,d cPpk FkkA",His wife's just had a baby.
ws213,eq>s dsoy viuh vk¡[ksa can djuh Fkha vkSj eSa vius ns'k esa okil vk x;k FkkA,I only had to shut my eyes and I was back in my country.
ws214,"?kj vkJ; okys isM+ksa dh i`""BHkwfe ds f[kykQ [kM+k gSA",The house stands against a background of sheltering trees.
ws215,"jes'k ,d cqjk vkneh gSA",Ramesh is a bad guy.
ws216,cqjh rjg ls çcaf/kr daiuhA,a badly managed company.
ws217,os viuh [kqn dh jksVh vkSj dsd csd djrs gSaA,They bake their own bread and cakes.
ws218,",d ,slk ex tks mlus vius ?kqVus ij larqfyr fd;k FkkA",A mug that she balanced on her knee.
ws219,"dksp var esa fd'kksj dks fl[kkrs gSa fd QqVc‚y dh xsan dks dSls ekjk tk,A",Coaches end up teaching the teens how to kick a soccer ball.
ws220,"ml ij ,d lky ds fy, xkM+h pykus ij çfrca/k yxk fn;k x;k FkkA",He was banned from driving for a year.
ws221,mlus flj fgyk;k] eqf'dy ls cksy ik jgh FkhA,"she nodded, barely able to speak."
ws222,"Hkk""kk dh ck/kk gesa vyx j[krh gSA",The language barrier keeps us apart.
ws223,"og ,d isM+ ds vk/kkj ij cSB xbZA",she sat down at the base of a tree.
ws224,O;olk; dh ewy ckrsa lh[kukA,learning the basics of the business.
ws225,geus ewy :i ls ljy fopkj ls 'kq#vkr dh FkhA,we started from a basically simple idea.
ws226,gesa ;g fu.kZ; Kku ds vk/kkj ij ysuk gSA,We have to take this decision on the knowledge basis.
ws227,Qyksa dks Vksdjh esa j[ksaA,Put the fruit in the basket.
ws228,D;k vki ikuhir dh yM+kbZ ds ckjs esa tkurs gSaA,Do you know about the battle of panipat.
ws229,ge leqæ rV ij tk jgs gSaA,We are going to the beach.
ws230,"eSaus vkt fpfM+;k?kj esa ,d Hkkyw ns[kkA",I saw a bear in zoo today.
ws231,D;k vki mls gjk ldrs gSa,can you beat him.
ws232,"lHkh us eqM+dj ,d lqanj Vksih esa ,d lqanj ;qod dks ns[kkA",Everyone turned and looked at a handsome young man in a beautiful hat.
ws233,eSa mldh lqanjrk ij fQnk FkkA,I was struck by her beauty.
ws234,geus ;g fd;k D;ksafd geus bls viuk drZO; ekukA,we did it because we felt it our duty.
ws235,"og ,d M‚DVj cuuk pkgrh FkhA",she wanted to become a doctor.
ws236,og vius fcLrj ij lks jgk gSA,He is sleeping on his bed.
ws237,vkids ?kj esa fdrus csM:e gSaA,How many bedroom you have in your house.
ws238,lksus ls igys mUgksaus Hkkstu fd;kA,They had a meal before sleep.
ws239,";g gekjs fe'ku dks 'kq: djus ds fy, ,d vPNh txg gSA",It's a good place to begin our mission.
ws240,og Qjojh dh 'kq#vkr esa NksM+ fn;k,He left at the beginning of February
ws241,eq>s mldk O;ogkj ilan ugha gSA,I don't like his behavior.
ws242,fjd‚fMaZx e'khujh dks LØhu ds ihNs j[kk x;k FkkA,The recording machinery was kept behind screens.
ws243,"yksdrkaf=d jktuhfr esa ,d /kkj.kkA",A belief in democratic politics.
ws244,D;k vki ml ij fo'okl dj ldrs gSa,Can you believe her.
ws245,nqdku esa tkrs gh ?kaVh cthA,A bell tinkled as he went in the shop.
ws246,bl rjg ds c;ku vk/kqfud Nk= ikBîiqLrd esa ugha gksrs gSaA,such statements do not belong in a modern student textbook.
ws247,"lcls vke rjhds uhps fn[kk, x, gSaA",The most common methods are shown below.
ws248,"vius ck,a iSj dks c<+k,a vkSj vius nkfgus vksj >qdsaA",Extend your left leg and bend your right.
ws249,"bl eafty ds uhps ,d rg[kkuk gSA",Beneath this floor there's a cellar.
ws250,bl fcy ls g‚fLiVSfyVh baMLVªh lfgr lekt esa lHkh dks Qk;nk gksxkA,"This bill will benefit everyone in society, including the hospitality industry."
ws251,iyax ds ikl estA,The table beside the bed.
ws252,esjs ekrk&firk ds vykok esjk dksbZ vkSj ifjokj ugha gSA,I have no other family besides my parents.
ws253,";g vaxzsth lh[kus ds fy, lcls vPNk ,si gSA",This is the best app to learn English.
ws254,gj 'kfuokj dks og ?kksM+ksa ij nkao yxkrk FkkA,Every Saturday she had a bet on the horses.
ws255,ges'kk csgrj balku cuus dh dksf'k'k djsaA,Always try to become better person.
ws256,1987 vkSj 1989 ds chp dk dqN le;A,some time between 1987 and 1989.
ws257,cPps iwjh rjg ls fu;a=.k ls ckgj gSaA,The children are completely beyond control.
ws258,;g esjh ftanxh dk cgqr cM+k QSlyk gSA,It's a very big decision of my life.
ws259,"eSaus daVsuj dks cka/kus ds fy, jLlh dk bLrseky fd;kA",I used rope to bind the container.
ws260,"D;k vkidks tSfod fo""k; ilan gSaA",Do you like the biological subjects.
ws261,"eSaus cxhps esa ,d i{kh dks ns[kkA",I saw a bird in the garden.
ws262,",d egku fopkj dk tUeA",The birth of a great idea.
ws263,vkt esjk tUefnu gSA,Its my birthday today.
ws264,vki bls dkVus dh dksf'k'k dj vius nkar [kks nsaxsA,You will lose your teeth trying to bite it.
ws265,D;k vkids ikl dkyh 'kVZ gS\,Do you have black shirt.
ws266,"viuh xyrh ds fy, nwljksa ij nks""kkjksi.k u djsaA",Don't blame on others for your own mistake.
ws267,ge vke rkSj ij lfnZ;ksa esa dacy dk mi;ksx djrs gSaA,We generally use blanket in winter.
ws268,eSa ml va/ks O;fä dh dgkuh lqudj cgqr nq[kh gwaA,I am very sad after listening the story of that blind person.
ws269,"laxejej dk ,d [kaMA",A block of marble.
ws270,gekjs [kwu dk jax yky gSA,The colour of our blood is red.
ws271,mlus uhys jax ds diM+s igus FksA,she was dressed in blue.
ws272,vkt gekjh cksMZ cSBd gSA,We have a board meeting today.
ws273,"ge uko ls ogka x,A",we went there by boat.
ws274,vki vius 'kjhj ds vaxksa ds ckjs esa fdruk tkurs gSaA,How much you know about your body parts.
ws275,ce 'kgjksa dks rckg dj ldrk gSA,Bomb can destroy the cities.
ws276,"ge vklkuh ls nwljksa ds lkFk ,d ca/ku ugha cukrs gSaA",We don't make a bond with others easily.
ws277,gekjs 'kjhj esa fdruh gìh gS\,How many bone we have in our body?
ws278,"gesa jkstkuk fdrkc i<+uh pkfg,A",We should read book daily.
ws279,dherh /kkrq [kuu esa mNkyA,a boom in precious metal mining.
ws280,muds forj.k {ks= dh mÙkjh lhekA,The northern border of their distribution area.
ws281,"og fu;eksa dks rksM+us ds fy, iSnk gqvk FkkA",He was born to break the rules.
ws282,eSa vHkh dqN diM+s m/kkj ywaxk vkSj ckn esa mUgsa okil dj nwaxkA,I'll just borrow some clothes and return them later.
ws283,"—i;k eq>s vius ekfyd dk uke crk,aA",Please tell me the name of your boss.
ws284,eSa vkids nksuksa Hkkb;ksa ls feyuk pkgrk gwaA,I want to meet your both brothers.
ws285,"jkr ds bl le; esa vkidks ijs'kku djus ds fy, {kek pkgrk gw¡A",I'm sorry to bother you at this time of night.
ws286,"i`""B dk fupyk fgLlkA",the bottom of the page.
ws287,lR; vkSj >wB ds chp dh lhekA,The boundary between truth and lies.
ws288,esjs ikl pkj dVksjs gSaA,I have four bowl.
ws289,"bekjr ds çR;sd dksus esa fLFkr ,d cM+k ydM+h dk fMCck pedhys yky jax dk FkkA",Located in each corner of the building was a large wooden box painted bright red.
ws290,lHkh yM+dksa dks ikVhZ esa vkeaf=r fd;k tkrk gSA,All boys are invited in the party.
ws291,D;k vkidk dksbZ çseh gSA,Do you have any boyfriend.
ws292,"bl dk;Z dks iwjk djus ds fy, vius efLr""d dk mi;ksx djsaA",Use your brain to finish this task.
ws293,"xzkQ fl)kar xf.kr dh ,d 'kk[kk gSA",graph theory is a branch of mathematics.
ws294,jksVh dks IysV esa j[ksaA,Put the bread in the plate.
ws295,eSa mldk fny ugha rksM+ ldrkA,I can't break her heart.
ws296,D;k rqeus uk'rk fd;k gSA,Have you taken your breakfast.
ws297,D;k vkius Lru dSalj ds ckjs esa lquk gSA,Have you heard about breast cancer.
ws298,"eSa lkal ysus ds fy, gkaQ jgk FkkA",I was gasping for taking breath.
ws299,"ge Hkou cukus ds fy, bZaVksa dk mi;ksx djrs gSaA",We use bricks to make buildings.
ws300,"esjs 'kgj esa dsoy ,d iqy gSA",There is only one bridge in my city.
ws301,D;k vki eq>s mudh daiuh ds ckjs esa la{ksi esa crk ldrs gSaA,can you tell me about his company in brief.
ws302,"eSa vkids mTToy Hkfo""; dh dkeuk djrk gwaA",I wish for your bright future.
ws303,"eq>s yxrk gS fd nhid ,d çfrHkk'kkyh yM+dk gSA",I think that Deepak is a brilliant guy.
ws304,"esjs fy, FkksM+k ikuh ykvksA",Bring some water for me.
ws305,"lHkh dh O;kid lksp gksuh pkfg,A",Everyone should have a broad thinking.
ws306,lM+d ds ikj VwVh lQsn ykbuA,A broken white line across the road.
ws307,eq>s vius NksVs HkkbZ ds ckjs esa crkvksA,Tell me about your younger brother.
ws308,mls Hkwjk jax ilan gSA,He likes brown colour.
ws309,muds ikl cM+k ctV gSA,They have a large budget.
ws310,dkj[kkuk 1936 esa cuk;k x;k FkkA,The factory was built in 1936.
ws311,;g cgqr cM+h bekjr gSA,It is very big building.
ws312,",d xksyh vkidks ekj ldrh gSA",One bullet can kill you.
ws313,vaxwjksa dk xqPNkA,a bunch of grapes.
ws314,mlds vijk/k dk cks> mldh 'keZ ds cks> ls Hkkjh FkkA,The burden of his guilt was heavier than the burden of his shame.
ws315,O;k;ke dSyksjh dks cuZ djus esa enn djrk gSA,Exercise does help to burn up calories.
ws316, 'ko dks dfczLrku esa nQuk;k x;k FkkA,Dead body was buried in graveyard.
ws317,og nqdkunkj ds lkFk O;kikj dj jgk gSA,He's doing business with the shopkeeper.
ws318,eSa vkt ugha vk ldrk D;ksafd eSa cgqr O;Lr gwaA,I cannot come today because I am very busy.
ws319,";g ,d fl)kar gS] ysfdu ;g dsoy ,d gh ugha gSA","This is one principle, but it is not the only one."
ws320,"eq>s vfrfjä eD[ku pkfg,A",I need extra butter.
ws321,"yky cVu nck,aA",Press the red button.
ws322,"gesa ?kj [kjhnus ds fy, dqN iSls ryk'kus FksA",we had to find some money to buy a house.
ws323,"gesa okLrfod [kjhnkj pkfg,A",We need genuine buyers.
ws324,"njoktk esjh ppsjh cgu ,uh us [kksyk FkkA",The door was opened by my cousin Annie.
ws325,"jk""Vªh; Lrj ij] ljdkjh usr`Ro jk""Vªifr vkSj muds eaf=eaMy esa jgrk gSA","At the national level, government leadership resides in the president and his cabinet ."
ws326,eSa tYnh ls la[;kvksa dh x.kuk ugha dj ldrkA,I cannot calculate the numbers quickly.
ws327,"çR;sd f'kfoj esa vkerkSj ij ,d jsLrjka] LVksj vkSj fLofeax iwy 'kkfey gksrs gSaA","Each camp typically includes a restaurant, store, and swimming pool."
ws328,ckn esa] dqN yksxksa us mudh dfork ij vkifÙk trkbZ vkSj muds f[kykQ vfHk;ku pyk;kA,"Later, some men objected to their kind of poetry and launched a campaign against them."
ws329,ge vius thou esa lc dqN dj ldrs gSaA,We can do everything in our life.
ws330,dSalj dk bykt bruk vklku ugha gSA,Cancer treatment is not so easy.
ws331,"os ,d thouh ds fy, ,dne lgh mEehnokj FksA",He was the perfect candidate for a biography.
ws332,"eSaus ,d vkneh dks jsudksV vkSj ,d likV Vksih igus ns[kkA",I saw a man wearing a raincoat and a flat cap.
ws333,mRikndrk c<+kus dh {kerkA,The capability to increase productivity.
ws334,os cgqr l{ke ltZu FksA,He was a very capable surgeon.
ws335,"eSa dM+h esgur ds fy, mldh {kerk ls çHkkfor FkkA",I was impressed by her capacity for hard work.
ws336,Hkkjr dh jkt/kkuh D;k gS,What is the capital of india.
ws337,"Vhe ds dIrku dks ÅtkZoku gksuk pkfg,A",captain of the team must be energetic.
ws338,D;k vki bl LekVZQksu }kjk esjh QksVks [khap ldrs gSaA,Can you capture my photo by this smartphone.
ws339,ge dkj ls tk jgs gSaA,we're going by car.
ws340,eq>s fdlh dh ijokg ugha gSA,I don't care about anyone.
ws341,T;knkrj yksxksa us vius dfj;j dks lgh rjhds ls ugha pqukA,Most of the people did not choose their career correctly.
ws342,lM+d ikj djus esa lko/kkuh cjrsa,be careful crossing the street
ws343,dqÙkk jscht dk egRoiw.kZ okgd gSA,The dog is the important carrier of rabies.
ws344,";k=k ds nkSjku vkidks ikuh dh cksry ys tkuh pkfg,A",You should carry water bottle while travel.
ws345,"vkidk ekeyk ,d viokn gSA",your case is an exception.
ws346,vki fcYyh ds ckjs esa fdruk tkurs gSaA,How much you know about the cat.
ws347,iqfyl ges'kk pksj dks idM+us dh dksf'k'k djrh gSA,Police always try to catch the thief.
ws348,mUgsa ik¡p O;kid Jsf.k;ksa esa foHkkftr fd;k tk ldrk gSA,They could be divided into five broad categories .
ws349,bl leL;k dk dkj.k D;k gSA,What is the cause of this problem.
ws350,ljdkj us 3 çfr'kr dh etnwjh lhek ykxw dhA,The government imposed a wage ceiling of 3 per cent.
ws351,os vkt viuh 6 oha 'kknh dh lkyfxjg euk jgs gSaA,They are celebrating their 6th marriage anniversary today.
ws352,tUefnu dk mRloA,A birthday celebration.
ws353,"og ,d [ksy gLrh cu x;kA",He became a sporting celebrity.
ws354,vkidk ijh{kk dsaæ dgk¡ gS,Where is your exam centre.
ws355,;g dsaæ ljdkj dk vkns'k gSA,It is the order of central government.
ws356,vk/kh lnh igys ls gh yksxksa us ;gka jguk 'kq: dj fn;k FkkA,People started living here only half a century ago.
ws357,og bl daiuh ds lhbZvks gSaA,He is the CEO of this company.
ws358,"fotsrkvksa dks ,d fo'ks""k lekjksg esa muds iqjLdkj ds lkFk çLrqr fd;k x;kA",The winners were presented with their prizes at a special ceremony.
ws359,;g fuf'pr gS fd daiuh esa vkSj vf/kd cnykoksa dh vko';drk gSA,It's certain that more changes are required in company.
ws360,;g dguk fuf'pr :i ls lp ugha gS fd bankSj esa Vªsusa ugha #drh gSa D;ksafd os igys ls gh Hkjh gqbZ gSaA,It is certainly not true to say that trains do not stop in Indore because they are already full.
ws361,ns'k dh lcls cM+h gksVy J`a[kykA,The nation's largest hotel chain.
ws362,"esjs ?kj esa ,d vfrfjä dqlhZ gSA",I have an extra chair in my home.
ws363,D;k vki tkurs gSa fd bl daiuh dk v/;{k dkSu gS\,Do you know who is the chairman of this company?
ws364,"mUgksaus eq>s bl dk;Z dks djus ds fy, pqukSrh nhA",He challenged me to do this task.
ws365,og viuh fdrkcsa vius d{k esa ys vk;kA,He brought his books to his chamber.
ws366,;g ijh{kk nsus dk esjk vafre ekSdk gSA,Its my last chance to give this exam.
ws367,;g dkuwu esa cnyko dk çLrko gSA,This is a proposal to change the law.
ws368,bl iqLrd esa fdrus v/;k; ekStwn gSaA,How many chapters are present in this book.
ws369,eq>s bl ukVd ds gj pfj= ds ckjs esa irk gSA,I know about every character of this play.
ws370,";g lkeqnkf;d lewgksa dh ,d fo'ks""krk gSA",It's a characteristic feature of community groups.
ws371,bfrgkldkj us bl vof/k dks Økafr ds n'kd ds :i esa fpf=r fd;kA,The historian characterized the period as the decade of revolution.
ws372,og nku esa fo'okl djrk gSA,He believes in charity.
ws373,D;k vki pkVZ ij viuh ;kstuk fn[kk ldrs gSaA,Can you show your plan on chart.
ws374,iqfyl us pksjh dh dkj dk 'kgj esa ihNk fd;kA,Police chased the stolen car through the city.
ws375,esjs 'kgj esa dqN d‚Qh 'k‚i vkSj lLrs jsLrjka gSaA,There are some coffee shops and cheap restaurants in my city.
ws376,vius ikliksVZ ij lekfIr frfFk dh tk¡p djsaA,Check the expiration date on your passport.
ws377,"tc og eqLdqjk;k rks ,d fMaiy mlds nkfgus xky ds Bhd uhps fn[kkbZ ns jgk FkkA",When he smiled a dimple was visible just below his right cheek .
ws378,mlus uk'rs esa iuhj lSaMfop cuk;kA,She made cheese sandwich in breakfast.
ws379,gky gh esa jsLrjka us vius 'ksQ dks cny fn;kA,The restaurant changed its chef quite recently.
ws380,ok;qeaMy dh jklk;fud lajpuk D;k gS\,What is the chemical composition of the atmosphere?
ws381,eSaus viuk flj viuh Nkrh ij fxjk fn;k vkSj eglwl fd;k fd esjs 'kjhj dks lkeus dh vksj ys tk;k tk jgk gSA,I dropped my head to my chest and felt my body being moved to the front.
ws382,rhu fMCcksa esa ls çR;sd esa fpdu ;k vaMs gksrs gSaA,Each of the three compartments contains either a chicken or an eggs.
ws383,og xk¡o dk ç/kku gSA,He is the chief of the village.
ws384,mlus esys esa viuk cPpk [kks fn;kA,She lost her child in the fair.
ws385,eq>s yxrk gS fd cM+s gksus ij gj dksbZ vius cpiu dks ;kn djrk gSA,I think everybody missed their childhood when they grown up.
ws386,"og ,d phuh gSA",she's a Chinese.
ws387,"mlds ikl nks vkbl Øhe] ,d p‚dysV vkSj ,d feaV dk VqdM+k gSA","She have two ice creams, one chocolate and one mint chip ."
ws388,p‚dysV [kkuk gj fdlh dks ilan gksrk gSA,Everybody likes chocolate.
ws389,vPNkbZ vkSj cqjkbZ ds chp dk pqukoA,The choice between good and evil.
ws390,"os foVkfeu lh vkSj bZ ls Hkh le`) gSa vkSj jä dksysLVª‚y de djus ds fy, tkus tkrs gSaA",They are also rich in vitamins C and E and are known to lower blood cholesterol .
ws391,mlus njokts ds lkeus okyh lhV dks pqukA,He chose a seat facing the door.
ws392,"eSa vius 'kgj esa dsoy ,d bZlkbZ dks tkurk gwaA",I know only one Christian in my city.
ws393,geus bl fØlel dk Hkjiwj vkuan fy;k FkkA,We had enjoyed this Christmas a lot.
ws394,eSa xhfjtk & ?kj tk jgk gq¡A,I am going to church.
ws395,"flxjsV gekjh lsgr ds fy, [krjukd gSA",Cigarette is dangerous for our health.
ws396,"viuh d‚ih esa ,d o`Ùk cuk,aA",Draw a circle in your copy.
ws397,bu ifjfLFkfr;ksa esa cPps vDlj xyr fu.kZ; ysrs gSaA,Children in these circumstances often takes wrong decision.
ws398,"dqN fjiksVsaZ 'kkjhfjd 'kks""k.k dh ?kVukvksa dk Hkh gokyk nsrh gSaA",Some reports also cite incidents of physical abuse.
ws399,D;k vkids ikl vesfjdh ukxfjdrk gS\,Do you have american citizenship?
ws400,eq>s vius 'kgj ds ckjs esa crkvksA,Tell me about your city.
ws401,"jk""Vª iw.kZ ukxfjd vf/kdkj vkanksyu ds fy, rS;kj ugha FkkA",The nation wasn't ready for a full civil rights movement.
ws402,"mlus nkok fd;k fd og ,d vehj] f'kf{kr ifjokj ls vk;k gSA","He claimed that he came from a wealthy, educated family."
ws403,"ge ,d gh Dykl esa FksA",we were in the same class.
ws404,Hkkstu ds ckn vius nkarksa dks vPNh rjg ls lkQ djsaA,Clean your teeth properly after meals.
ws405,"eq>s ?kVuk dk dksbZ Li""V Lej.k ugha gSA",I have no clear recollection of the incident.
ws406,"og Li""V :i ls fy[kus dh {kerk j[krs gSaA",He has an ability to write clearly.
ws407,lcls igys vius xzkgd ds ckjs esa tkusaA,First of all know about your client.
ws408,"—f""k fodkl tyok;q ls foo'k gSA",Agricultural development is constrained by climate.
ws409,ge igkM+h ij p<+us yxsA,We began to climb the hill.
ws410,M‚DVj us dgk fd og fDyfud esa feysaxsA,Doctor said that he will meet in clinic.
ws411,Msdj us viuh est ij viuh çkphu ?kM+h ns[khA,Decker checked her antique clock on her desk.
ws412,tSls gh njokts can gks jgs Fks] og Vªsu esa dwn xbZA,she jumped into the train just as the doors were closing.
ws413,D;k vki jkst vius diM+s /kksrs gSa\,Do you wash your clothes daily.
ws414,mldk psgjk dkyk iM+ x;k] ekuks dksbZ ckny mlds Åij ls xqtj x;k gksA,"His face darkened, as if a cloud had passed over it."
ws415,iqfyl lqj{kk dSejs ds QqVst dk v/;;u dj jgh gS] ftlls geykojksa dh igpku dk lqjkx fey ldrk gSA,"Police are studying security camera footage, which may give a clue to the identity of the attackers."
ws416,"çkphu oLrqvksa dh nqdkuksa dk ,d lewgA",A cluster of antique shops.
ws417,"mUgksaus ,d QqVc‚y dksp dks dke ij j[kk tks ,d cM+s Ldwy esa FkkA",They hired a football coach who had been at a big school.
